timestamp,Temperature,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Global radiation,Precipitation Total
20200922T1100,25.649214,53.61702,777.86,585.11304,192.74698,970.60698,0
20200922T1200,26.489214,53.61702,902.45996,659.8299,242.63005,1145.09001,0
20200922T1300,26.899214,53.61702,898.01,654.70355,243.30646,1141.31646,0
20200922T1400,26.949213,53.61702,828.58997,589.7196,238.87039,1067.46036,0
20200922T1500,26.689215,53.61702,703.99,475.5277,228.46227,932.45227,0
20200922T1600,25.209213,53.61702,476.15,317.6554,158.4946,634.6446,0
20200922T1700,24.149214,53.61702,327.52,189.63838,137.8816,465.4016,0
20200922T1800,21.669214,53.99727,97.9,52.415756,45.484245,143.384245,0
20200922T1900,19.509212,0,0,0,0,0,0
20200922T2000,19.339214,0,0,0,0,0,0
20200922T2100,18.999214,0,0,0,0,0,0
20200922T2200,18.709213,0,0,0,0,0,0
20200922T2300,18.169214,0,0,0,0,0,0
20200923T0000,17.849213,0,0,0,0,0,0
20200923T0100,17.539215,0,0,0,0,0,0
20200923T0200,17.279213,0,0,0,0,0,0
20200923T0300,17.089214,0,0,0,0,0,0
20200923T0400,16.969213,0,0,0,0,0,0
20200923T0500,16.619213,0,0,0,0,0,0
20200923T0600,16.449215,0,0,0,0,0,0
20200923T0700,18.299213,0,74.76,45.026154,29.733849,104.493849,0
20200923T0800,19.599213,0,198.47,116.22731,82.24269,280.71269,0
20200923T0900,21.149214,22.340425,318.62,149.83397,168.78603,487.40603,0
20200923T1000,23.439215,53.61702,518.87,331.797,187.07298,705.94298,0
20200923T1100,24.799213,50.425533,740.48,571.8502,168.62979,909.10979,0
20200923T1200,24.739214,21.702127,412.07,66.87094,345.19907,757.26907,0
20200923T1300,24.109213,0,365.79,31.34198,334.44803,700.23803,0.1
20200923T1400,23.819214,17.872341,276.79,-4.0559998,280.846,557.636,0.2
20200923T1500,23.019215,0,233.18,4.454056,228.72594,461.90594,0.2
20200923T1600,21.909214,0,159.31,4.406433,154.90356,314.21356,0.2
20200923T1700,21.259214,0,118.369995,32.580437,85.78956,204.159555,0
20200923T1800,20.069214,0,52.51,29.8768,22.633198,75.143198,0
20200923T1900,19.519215,0,0,0,0,0,0
20200923T2000,18.989214,0,0,0,0,0,0
20200923T2100,18.869213,0,0,0,0,0,0
20200923T2200,18.879213,0,0,0,0,0,0.1
20200923T2300,18.779213,0,0,0,0,0,0.1
20200924T0000,18.529213,0,0,0,0,0,0
20200924T0100,18.359215,0,0,0,0,0,0
20200924T0200,18.089214,0,0,0,0,0,0
20200924T0300,17.829214,0,0,0,0,0,0
20200924T0400,17.569214,0,0,0,0,0,0
20200924T0500,17.339214,0,0,0,0,0,0
20200924T0600,17.099213,0,0,0,0,0,0
20200924T0700,17.159214,0,73.869995,45.113647,28.756346,102.626341,0
20200924T0800,18.849213,0,231.4,175.34157,56.058422,287.458422,0
20200924T0900,20.409214,0,315.06,144.28806,170.77194,485.83194,0
20200924T1000,21.379213,13.404254,402.28,150.22064,252.05936,654.33936,0
20200924T1100,22.889214,0,357.78,44.630463,313.14954,670.92954,0
20200924T1200,23.939215,0,636.35,358.60175,277.74823,914.09823,0
20200924T1300,23.539213,0,543.79,221.39108,322.3989,866.1889,0
20200924T1400,23.449213,0,291.03,4.186798,286.8432,577.8732,0.1
20200924T1500,22.889214,0,226.06,0.8117981,225.2482,451.3082,0.3
20200924T1600,21.559214,0,157.53,3.7799225,153.75008,311.28008,0.3
20200924T1700,20.339214,0,96.119995,13.590134,82.52986,178.649855,0.1
20200924T1800,19.039215,0,27.59,12.335822,15.254178,42.844178,0
20200924T1900,18.459213,0,0,0,0,0,0.2
20200924T2000,18.499214,0,0,0,0,0,0.1
20200924T2100,18.409214,0,0,0,0,0,0
20200924T2200,18.029213,0,0,0,0,0,0
20200924T2300,17.519215,0,0,0,0,0,0
20200925T0000,17.039215,0,0,0,0,0,0
20200925T0100,16.569214,0,0,0,0,0,0
20200925T0200,15.979214,0,0,0,0,0,0
20200925T0300,15.409214,0,0,0,0,0,0
20200925T0400,14.939214,0,0,0,0,0,0
20200925T0500,14.649214,0,0,0,0,0,0
20200925T0600,14.479214,0,0,0,0,0,0
20200925T0700,16.599213,0,72.979996,45.175056,27.804941,100.784937,0
20200925T0800,17.889214,0,221.61,155.74506,65.864944,287.474944,0
20200925T0900,20.079214,0,406.72998,300.17737,106.55262,513.2826,0
20200925T1000,22.069214,0,530.44,352.30798,178.13202,708.57202,0
20200925T1100,24.489214,0,798.33,591.8838,206.44621,1004.77621,0
20200925T1200,26.119213,53.61702,892.67,656.44965,236.22035,1128.89035,0
20200925T1300,27.039213,53.61702,907.8,656.04376,251.75621,1159.55621,0
20200925T1400,27.309214,53.61702,835.70996,589.4384,246.27155,1081.98151,0
20200925T1500,26.929214,53.61702,703.99,472.77472,231.21529,935.20529,0
20200925T1600,25.849215,41.48936,521.54,322.97296,198.56703,720.10703,0
20200925T1700,23.329214,0,289.25,167.13754,122.11245,411.36245,0
20200925T1800,20.459213,0,28.48,13.913134,14.566866,43.046866,0
20200925T1900,19.189213,0,0,0,0,0,0
20200925T2000,18.939213,0,0,0,0,0,0
20200925T2100,18.589214,0,0,0,0,0,0
20200925T2200,18.049213,0,0,0,0,0,0
20200925T2300,17.419214,0,0,0,0,0,0
20200926T0000,16.819214,0,0,0,0,0,0
20200926T0100,16.239214,0,0,0,0,0,0
20200926T0200,15.739214,0,0,0,0,0,0
20200926T0300,15.2192135,0,0,0,0,0,0
20200926T0400,14.829214,0,0,0,0,0,0
20200926T0500,14.709214,0,0,0,0,0,0
20200926T0600,14.549213,0,0,0,0,0,0
20200926T0700,17.509212,0,96.119995,52.115383,44.004612,140.124607,0
20200926T0800,19.679214,0,268.78,182.38872,86.39128,355.17128,0
20200926T0900,20.679214,46.595745,320.4,151.18372,169.21628,489.61628,0
20200926T1000,22.659214,53.61702,455.68,224.93854,230.74146,686.42146,0
20200926T1100,23.709213,53.61702,623,395.42426,227.57576,850.57576,0
20200926T1200,23.019215,53.61702,418.3,72.940094,345.3599,763.6599,0
20200926T1300,24.549213,29.361702,667.5,422.06738,245.43263,912.93263,0
20200926T1400,24.099215,22.978725,509.97,229.3251,280.6449,790.6149,0
20200926T1500,23.199213,14.680849,251.87,17.251602,234.6184,486.4884,0.1
20200926T1600,22.429214,5.7446804,187.79,24.529312,163.26068,351.05068,0.2
20200926T1700,21.319214,0,115.7,31.97802,83.72198,199.42198,0.2
20200926T1800,19.999214,6.046098,32.93,21.288574,11.641425,44.571425,0.1
20200926T1900,18.939213,0,0,0,0,0,0
20200926T2000,18.299213,0,0,0,0,0,0
20200926T2100,17.839214,0,0,0,0,0,0
20200926T2200,17.739214,0,0,0,0,0,0
20200926T2300,17.819214,0,0,0,0,0,0
20200927T0000,17.529213,0,0,0,0,0,0
20200927T0100,17.019215,0,0,0,0,0,0
20200927T0200,16.769215,0,0,0,0,0,0
20200927T0300,16.769215,0,0,0,0,0,0
20200927T0400,16.849213,0,0,0,0,0,0
20200927T0500,16.959213,0,0,0,0,0,0
20200927T0600,16.979214,0,0,0,0,0,0
20200927T0700,17.119213,0,94.34,51.16183,43.178165,137.518165,0
20200927T0800,19.469213,0,335.53,197.08585,138.44415,473.97415,0
20200927T0900,21.559214,0,564.26,357.35443,206.90558,771.16558,0
20200927T1000,21.699213,53.61702,461.02,232.93968,228.0803,689.1003,0
20200927T1100,22.199213,42.127663,371.13,55.81302,315.317,686.447,0
20200927T1200,22.659214,18.510641,395.16,52.709015,342.451,737.611,0
20200927T1300,23.079214,15.319151,359.56,27.76175,331.79825,691.35825,0.1
20200927T1400,22.279213,15.957448,276.79,-2.9547424,279.74475,556.53475,0.2
20200927T1500,21.909214,6.382978,234.95999,6.9413147,228.01868,462.97867,0.2
20200927T1600,21.399214,2.5531912,176.22,16.606552,159.61345,335.83345,0.2
20200927T1700,20.679214,11.489361,106.799995,24.05172,82.748276,189.548271,0.2
20200927T1800,19.569214,0,32.04,20.287174,11.752828,43.792828,0.2
20200927T1900,18.569214,0,0,0,0,0,0
20200927T2000,17.969213,0,0,0,0,0,0
20200927T2100,17.799213,0,0,0,0,0,0
20200927T2200,17.399214,0,0,0,0,0,0
20200927T2300,16.839214,0,0,0,0,0,0
20200928T0000,16.389214,0,0,0,0,0,0
20200928T0100,16.079214,0,0,0,0,0,0
20200928T0200,15.919214,0,0,0,0,0,0
20200928T0300,15.859214,0,0,0,0,0,0
20200928T0400,15.789214,0,0,0,0,0,0
20200928T0500,15.649214,0,0,0,0,0,0
20200928T0600,15.529214,0,0,0,0,0,0
20200928T0700,17.859215,0,63.19,51.829002,11.360997,74.550997,0
20200928T0800,18.829214,0,188.68,98.39679,90.2832,278.9632,0
20200928T0900,19.859215,0,318.62,147.94484,170.67516,489.29516,0
20200928T1000,20.759214,0,288.36,32.56633,255.79366,544.15366,0
20200928T1100,22.759214,0,410.29,92.642914,317.6471,727.9371,0
20200928T1200,22.519215,5.1063824,332.86,7.425171,325.4348,658.2948,0
20200928T1300,24.429214,26.80851,778.75,611.8855,166.86453,945.61453,0
20200928T1400,23.649214,24.893618,379.13998,73.36548,305.7745,684.91448,0
20200928T1500,22.879213,16.595745,251.87,18.108109,233.76189,485.63189,0.1
20200928T1600,22.019215,0,178,18.319992,159.68001,337.68001,0.1
20200928T1700,21.379213,0,205.59,179.03656,26.553444,232.143444,0
20200928T1800,19.799213,0,81.88,43.738735,38.141262,120.021262,0
20200928T1900,18.699215,0,0,0,0,0,0
20200928T2000,17.849213,0,0,0,0,0,0
20200928T2100,17.699215,0,0,0,0,0,0
20200928T2200,17.389214,0,0,0,0,0,0
20200928T2300,16.799213,0,0,0,0,0,0
20200929T0000,16.459213,0,0,0,0,0,0
20200929T0100,16.369213,0,0,0,0,0,0
20200929T0200,16.379213,0,0,0,0,0,0
20200929T0300,16.339214,0,0,0,0,0,0
20200929T0400,16.339214,0,0,0,0,0,0
20200929T0500,16.179214,0,0,0,0,0,0
20200929T0600,15.949214,0,0.89,0.048785448,0.84121454,1.73121454,0
20200929T0700,17.019215,0,102.35,55.529087,46.82091,149.17091,0
20200929T0800,19.699215,0,345.32,202.89282,142.42719,487.74719,0
20200929T0900,22.639214,53.61702,596.3,374.16565,222.13435,818.43435,0
20200929T1000,23.249214,53.61702,628.33997,470.88303,157.45694,785.79691,0
20200929T1100,25.159214,53.61702,834.82,602.4025,232.41748,1067.23748,0
20200929T1200,24.069214,19.787235,566.93,250.60126,316.32874,883.25874,0.1
20200929T1300,23.929214,14.680849,369.35,35.66452,333.6855,703.0355,0.1
20200929T1400,23.799213,17.234043,297.26,9.572449,287.68756,584.94756,0.2
20200929T1500,23.399214,0,253.65,19.774536,233.87546,487.52546,0.3
20200929T1600,22.129213,8.297872,182.45,22.041748,160.40825,342.85825,0.6
20200929T1700,20.819214,5.1063824,104.13,22.835823,81.294174,185.424174,0.6
20200929T1800,19.669214,0,27.59,14.207227,13.382773,40.972773,0.4
20200929T1900,19.049213,0,0,0,0,0,0
20200929T2000,18.669214,0,0,0,0,0,0
20200929T2100,18.319214,0,0,0,0,0,0
20200929T2200,18.059214,0,0,0,0,0,0
20200929T2300,17.949215,0,0,0,0,0,0
20200930T0000,17.679214,0,0,0,0,0,0
20200930T0100,17.209213,0,0,0,0,0,0
20200930T0200,16.769215,0,0,0,0,0,0
20200930T0300,16.579214,0,0,0,0,0,0
20200930T0400,16.499214,0,0,0,0,0,0
20200930T0500,16.389214,0,0,0,0,0,0
20200930T0600,16.389214,0,0,0,0,0,0
20200930T0700,18.669214,0,133.5,72.44415,61.05585,194.55585,0
20200930T0800,19.109215,0,159.31,57.916626,101.39337,260.70337,0
20200930T0900,19.729214,0,161.98,7.1533203,154.82668,316.80668,0
20200930T1000,20.759214,0,271.44998,20.147522,251.30246,522.75244,0
20200930T1100,22.959213,0,504.63,205.70355,298.92645,803.55645,0
20200930T1200,22.159214,0,309.72,-5.642151,315.36215,625.08215,0.1
20200930T1300,22.309214,0,283.91,12.141998,271.768,555.678,0.2
20200930T1400,22.379213,0,270.56,-5.335785,275.89578,546.45578,0.2
20200930T1500,22.179214,0,222.5,0.9806671,221.51933,444.01933,0.1
20200930T1600,21.839214,0,168.20999,12.604935,155.60506,323.81505,0.2
20200930T1700,21.119213,0,105.02,24.257637,80.76236,185.78236,0.2
20200930T1800,20.019215,0,27.59,14.611604,12.978396,40.568396,0.2
20200930T1900,19.109215,0,0,0,0,0,0
20200930T2000,18.389214,0,0,0,0,0,0
20200930T2100,18.239214,0,0,0,0,0,0
20200930T2200,18.229214,0,0,0,0,0,0
20200930T2300,17.759212,0,0,0,0,0,0
20201001T0000,17.319214,0,0,0,0,0,0
20201001T0100,17.229214,0,0,0,0,0,0.2
20201001T0200,16.809214,0,0,0,0,0,0.6
20201001T0300,16.719213,0,0,0,0,0,0.1
20201001T0400,16.529213,0,0,0,0,0,0
20201001T0500,16.149214,0,0,0,0,0,0
20201001T0600,15.629213,0,0,0,0,0,0
20201001T0700,17.459213,0,83.659996,48.39288,35.267117,118.927113,0
20201001T0800,18.909214,0,267.88998,183.28531,84.60467,352.49465,0
20201001T0900,20.869213,0,467.25,335.18964,132.06038,599.31038,0
20201001T1000,22.459213,53.61702,546.45996,381.3449,165.11505,711.57501,0
20201001T1100,24.799213,53.61702,834.82,602.0981,232.72191,1067.54191,0
20201001T1200,24.039213,26.170214,469.03,125.69318,343.33682,812.36682,0
20201001T1300,24.979214,19.148937,476.15,139.08615,337.06384,813.21384,0
20201001T1400,24.409214,19.148937,388.04,83.697754,304.34225,692.38225,0.1
20201001T1500,24.129213,12.765956,299.04,57.349747,241.69026,540.73026,0.2
20201001T1600,23.489214,24.893618,191.34999,30.067429,161.28256,352.63255,0.1
20201001T1700,22.809214,15.957448,127.27,48.947807,78.32219,205.59219,0.1
20201001T1800,21.689215,36.99291,50.73,27.068085,23.661915,74.391915,0
20201001T1900,20.429214,0,0,0,0,0,0
20201001T2000,19.219213,0,0,0,0,0,0
20201001T2100,18.819214,0,0,0,0,0,0
20201001T2200,18.939213,0,0,0,0,0,0
20201001T2300,18.879213,0,0,0,0,0,0
20201002T0000,18.519215,0,0,0,0,0,0
20201002T0100,17.979214,0,0,0,0,0,0
20201002T0200,17.369213,0,0,0,0,0,0
20201002T0300,16.799213,0,0,0,0,0,0
20201002T0400,16.229214,0,0,0,0,0,0
20201002T0500,15.779214,0,0,0,0,0,0
20201002T0600,15.409214,0,0,0,0,0,0
20201002T0700,17.719213,0,72.09,46.354893,25.735104,97.825104,0
20201002T0800,19.619213,0,206.48,125.33318,81.14681,287.62681,0
20201002T0900,21.049213,0,378.25,243.20969,135.04031,513.29031,0
20201002T1000,21.989214,0,330.19,68.453,261.737,591.927,0
20201002T1100,22.619213,0,367.57,53.13794,314.43207,682.00207,0
20201002T1200,22.619213,0,350.66,19.748413,330.9116,681.5716,0.1
20201002T1300,22.609213,0,294.59,-10.705566,305.29556,599.88556,0.2
20201002T1400,22.489214,0,275.9,-1.8460693,277.74606,553.64606,0.2
20201002T1500,22.289213,0,236.73999,10.035736,226.70425,463.44424,0.2
20201002T1600,21.859213,14.042552,179.78,21.606445,158.17355,337.95355,0.2
20201002T1700,21.179214,8.297872,104.13,24.663315,79.46668,183.59668,0.3
20201002T1800,20.289213,11.460992,29.369999,18.284142,11.085858,40.455857,0.3
20201002T1900,19.599213,0,0,0,0,0,0.2
20201002T2000,18.859215,0,0,0,0,0,0
20201002T2100,18.209213,0,0,0,0,0,0
20201002T2200,17.639214,0,0,0,0,0,0
20201002T2300,17.179214,0,0,0,0,0,0
20201003T0000,16.899214,0,0,0,0,0,0
20201003T0100,16.769215,0,0,0,0,0,0
20201003T0200,16.699215,0,0,0,0,0,0
20201003T0300,16.679214,0,0,0,0,0,0
20201003T0400,16.679214,0,0,0,0,0,0
20201003T0500,16.619213,0,0,0,0,0,0
20201003T0600,16.559214,0,0,0,0,0,0
20201003T0700,19.059214,0,71.2,46.26364,24.936356,96.136356,0
20201003T0800,19.649214,0,137.06,33.346527,103.71347,240.77347,0
20201003T0900,19.979214,0,161.09,7.0281677,154.06183,315.15183,0
20201003T1000,20.539213,0,218.94,9.256073,209.68393,428.62393,0
20201003T1100,20.949213,0,262.55,11.053116,251.49687,514.04687,0
20201003T1200,21.569214,0,306.16,-7.024719,313.18472,619.34472,0
20201003T1300,22.129213,0,372.91,39.85788,333.05212,705.96212,0
20201003T1400,22.049213,4.468085,317.72998,24.852814,292.87717,610.60715,0.3
20201003T1500,21.819214,0,239.41,12.133347,227.27666,466.68666,0.4
20201003T1600,21.419214,0,167.31999,13.365036,153.95496,321.27495,0.4
20201003T1700,20.779213,0,103.24,24.439728,78.80027,182.04027,0.4
20201003T1800,19.759212,0,26.699999,14.485416,12.214582,38.914581,0.3
20201003T1900,18.819214,0,0,0,0,0,0
20201003T2000,17.859215,0,0,0,0,0,0
20201003T2100,17.639214,0,0,0,0,0,0
20201003T2200,17.829214,0,0,0,0,0,0
20201003T2300,17.919214,0,0,0,0,0,0
20201004T0000,17.779213,0,0,0,0,0,0
20201004T0100,17.669214,0,0,0,0,0,0
20201004T0200,17.519215,0,0,0,0,0,0
20201004T0300,17.099213,0,0,0,0,0,0.1
20201004T0400,16.539215,0,0,0,0,0,1
20201004T0500,16.279213,0,0,0,0,0,1.2
20201004T0600,16.219213,0,0,0,0,0,0.2
20201004T0700,18.339214,0,100.57,54.612663,45.957336,146.527336,0
20201004T0800,20.089214,0,313.28,194.31708,118.96293,432.24293,0
20201004T0900,20.709213,44.68085,264.33,77.94368,186.3863,450.7163,0
20201004T1000,21.539213,12.765956,308.83,49.111847,259.71814,568.54814,0
20201004T1100,22.179214,0,330.19,24.231934,305.95807,636.14807,0
20201004T1200,22.009214,22.978725,284.8,12.059143,272.74084,557.54084,0
20201004T1300,21.989214,9.574467,280.35,11.839905,268.5101,548.8601,0.1
20201004T1400,21.809214,0,259.88,11.620804,248.2592,508.1392,0.2
20201004T1500,21.499214,0,210.04,9.522919,200.51707,410.55707,0.3
20201004T1600,21.079214,0,161.09,9.817017,151.27298,312.36298,0.4
20201004T1700,20.589214,0,96.119995,18.678009,77.441986,173.561981,0.4
20201004T1800,19.819214,0,24.92,12.274405,12.645596,37.565596,0.4
20201004T1900,19.339214,0,0,0,0,0,0.2
20201004T2000,18.959213,0,0,0,0,0,0
20201004T2100,18.419214,0,0,0,0,0,0
20201004T2200,17.769215,0,0,0,0,0,0
20201004T2300,17.219213,0,0,0,0,0,0
20201005T0000,16.879213,0,0,0,0,0,0
20201005T0100,16.729214,0,0,0,0,0,0
20201005T0200,16.719213,0,0,0,0,0,0
20201005T0300,16.759212,0,0,0,0,0,0
20201005T0400,16.779213,0,0,0,0,0,0
20201005T0500,16.769215,0,0,0,0,0,0
20201005T0600,16.799213,0,0,0,0,0,0.1
20201005T0700,17.349213,0,74.76,47.46055,27.299456,102.059456,0
20201005T0800,18.319214,0,237.62999,181.73254,55.89744,293.52743,0
20201005T0900,20.129213,0,431.65,347.10028,84.54972,516.19972,0
20201005T1000,21.749214,51.574467,543.79,376.33807,167.45192,711.24192,0
20201005T1100,24.039213,53.61702,746.70996,572.85815,173.85182,920.56178,0
20201005T1200,23.999214,14.680849,671.95,427.56924,244.38077,916.33077,0
20201005T1300,23.289213,0,340.87,17.282898,323.5871,664.4571,0.1
20201005T1400,22.849215,0,259.88,11.662064,248.21794,508.09794,0.1
20201005T1500,22.699213,19.148937,228.73,6.459976,222.27002,451.00002,0.1
20201005T1600,22.479214,23.617023,190.45999,31.645874,158.81412,349.27411,0.1
20201005T1700,21.749214,11.489361,114.81,37.659172,77.150826,191.960826,0.1
20201005T1800,20.499214,0,45.39,24.984385,20.405615,65.795615,0
20201005T1900,19.449215,0,0,0,0,0,0
20201005T2000,18.799213,0,0,0,0,0,0
20201005T2100,18.659214,0,0,0,0,0,0
20201005T2200,18.569214,0,0,0,0,0,0
20201005T2300,18.499214,0,0,0,0,0,0
20201006T0000,18.159214,0,0,0,0,0,0
20201006T0100,17.749214,0,0,0,0,0,0
20201006T0200,17.499214,0,0,0,0,0,0
20201006T0300,17.409214,0,0,0,0,0,0
20201006T0400,17.379213,0,0,0,0,0,0
20201006T0500,17.209213,0,0,0,0,0,0
20201006T0600,17.059214,0,0.89,0.03868532,0.85131466,1.74131466,0
20201006T0700,17.829214,0,70.31,63.26232,7.0476766,77.3576766,0
20201006T0800,19.499214,0,250.98,208.98651,41.99348,292.97348,0
20201006T0900,20.579214,0,296.37,116.145325,180.22467,476.59467,0
20201006T1000,21.989214,0,388.93,132.64969,256.2803,645.2103,0
20201006T1100,23.059214,0,527.77,240.25711,287.5129,815.2829,0
20201006T1200,23.149214,4.468085,398.72,58.098053,340.62195,739.34195,0.1
20201006T1300,23.039213,0,293.69998,-10.063629,303.7636,597.46358,0.1
20201006T1400,23.019215,2.5531912,309.72,20.600983,289.11902,598.83902,0.1
20201006T1500,22.939215,13.404254,319.51,80.892975,238.61703,558.12703,0.1
20201006T1600,22.219213,3.8297868,193.12999,34.511246,158.61874,351.74873,0.1
20201006T1700,21.299213,0,177.11,135.50279,41.607212,218.717212,0.1
20201006T1800,20.099213,0,50.73,27.018599,23.711401,74.441401,0
20201006T1900,19.409214,0,0,0,0,0,0
20201006T2000,18.969213,0,0,0,0,0,0
20201006T2100,18.619213,0,0,0,0,0,0
20201006T2200,18.319214,0,0,0,0,0,0
20201006T2300,18.059214,0,0,0,0,0,0
20201007T0000,17.619213,0,0,0,0,0,0
20201007T0100,17.089214,0,0,0,0,0,0
20201007T0200,16.509212,0,0,0,0,0,0
20201007T0300,16.119213,0,0,0,0,0,0
20201007T0400,15.779214,0,0,0,0,0,0
20201007T0500,15.599214,0,0,0,0,0,0
20201007T0600,15.449214,0,0.89,0.03768903,0.85231096,1.74231096,0
20201007T0700,16.629213,0,96.119995,52.21838,43.901615,140.02161,0
20201007T0800,18.799213,0,304.38,193.18979,111.19022,415.57022,0
20201007T0900,20.359213,0,391.6,266.94,124.65999,516.25999,0
20201007T1000,21.389214,53.61702,287.47,31.964142,255.50586,542.97586,0
20201007T1100,22.429214,53.61702,457.46,146.56244,310.89755,768.35755,0
20201007T1200,23.109213,53.61702,534.89,209.67407,325.21594,860.10594,0
20201007T1300,23.829214,19.148937,381.81,48.756256,333.05374,714.86374,0
20201007T1400,23.279213,5.1063824,331.08,36.7547,294.3253,625.4053,0.1
20201007T1500,22.899214,0,257.21,26.2556,230.95439,488.16439,0.2
20201007T1600,21.789213,0,174.44,20.231857,154.20815,328.64815,0.2
20201007T1700,20.989214,0,126.38,53.32296,73.05704,199.43704,0.1
20201007T1800,19.519215,0,46.28,24.640112,21.639887,67.919887,0
20201007T1900,18.919214,0,0,0,0,0,0
20201007T2000,18.519215,0,0,0,0,0,0
20201007T2100,18.319214,0,0,0,0,0,0
20201007T2200,17.979214,0,0,0,0,0,0
20201007T2300,17.649214,0,0,0,0,0,0
20201008T0000,17.339214,0,0,0,0,0,0
20201008T0100,17.119213,0,0,0,0,0,0
20201008T0200,16.629213,0,0,0,0,0,0
20201008T0300,16.239214,0,0,0,0,0,0
20201008T0400,16.039215,0,0,0,0,0,0
20201008T0500,15.959214,0,0,0,0,0,0
20201008T0600,15.989214,0,0,0,0,0,0
20201008T0700,16.849213,0,84.549995,49.776657,34.77334,119.323335,0
20201008T0800,18.719213,0,283.02,188.43425,94.58574,377.60574,0
20201008T0900,21.029213,52.97872,502.85,345.99722,156.85278,659.70278,0
20201008T1000,23.499214,53.61702,680.85,487.16196,193.68802,874.53802,0
20201008T1100,24.429214,26.80851,796.55,588.82117,207.72885,1004.27885,0
20201008T1200,23.729214,0,427.19998,84.983215,342.21677,769.41675,0.2
20201008T1300,23.529213,0,304.38,-3.8720398,308.25204,612.63204,0.3
20201008T1400,23.209213,9.574467,278.57,1.8322754,276.73773,555.30773,0.5
20201008T1500,22.349215,0.6382978,209.15,9.601105,199.54889,408.69889,0.9
20201008T1600,21.269215,0,133.5,5.570526,127.929474,261.429474,1
20201008T1700,20.309214,0,92.56,17.770195,74.7898,167.3498,0.8
20201008T1800,19.279213,0,21.36,8.811803,12.548198,33.908198,0.5
20201008T1900,18.499214,0,0,0,0,0,0
20201008T2000,18.019215,0,0,0,0,0,0
20201008T2100,17.979214,0,0,0,0,0,0
20201008T2200,18.209213,0,0,0,0,0,0.1
20201008T2300,18.169214,0,0,0,0,0,0.1
20201009T0000,17.849213,0,0,0,0,0,0
20201009T0100,17.449215,0,0,0,0,0,0
20201009T0200,17.159214,0,0,0,0,0,0
20201009T0300,16.959213,0,0,0,0,0,0
20201009T0400,16.759212,0,0,0,0,0,0
20201009T0500,16.479214,0,0,0,0,0,0
20201009T0600,15.909214,0,0.89,0.03609246,0.8539075,1.7439075,0
